,computed_result,actual_result,model,metric,model_correct
6021,True,True,Facenet512,euclidean,True
6022,False,True,OpenFace,cosine,False
6023,False,True,OpenFace,euclidean,False
6024,False,True,DeepFace,cosine,False
6025,True,True,DeepFace,euclidean,True
6026,True,True,ArcFace,cosine,True
6027,False,True,ArcFace,euclidean,False
6028,True,True,Dlib,cosine,True
6029,True,True,Dlib,euclidean,True
6030,True,True,SFace,cosine,True
6031,True,True,SFace,euclidean,True
6032,True,True,VGG-Face,cosine,True
6033,True,True,VGG-Face,euclidean,True
6034,True,True,Facenet,cosine,True
6035,True,True,Facenet,euclidean,True
6036,True,True,Facenet512,cosine,True
6037,True,True,Facenet512,euclidean,True
6038,False,True,OpenFace,cosine,False
6039,False,True,OpenFace,euclidean,False
6040,False,True,DeepFace,cosine,False
6041,False,True,DeepFace,euclidean,False
6042,False,True,ArcFace,cosine,False
6043,False,True,ArcFace,euclidean,False
6044,True,True,Dlib,cosine,True
6045,True,True,Dlib,euclidean,True
6046,False,True,SFace,cosine,False
6047,True,True,SFace,euclidean,True
6048,True,True,VGG-Face,cosine,True
6049,True,True,VGG-Face,euclidean,True
6050,True,True,Facenet,cosine,True
6051,True,True,Facenet,euclidean,True
6052,True,True,Facenet512,cosine,True
6053,True,True,Facenet512,euclidean,True
6054,False,True,OpenFace,cosine,False
6055,False,True,OpenFace,euclidean,False
6056,False,True,DeepFace,cosine,False
6057,False,True,DeepFace,euclidean,False
6058,True,True,ArcFace,cosine,True
6059,False,True,ArcFace,euclidean,False
6060,True,True,Dlib,cosine,True
6061,True,True,Dlib,euclidean,True
6062,True,True,SFace,cosine,True
6063,True,True,SFace,euclidean,True
6064,True,True,VGG-Face,cosine,True
6065,True,True,VGG-Face,euclidean,True
6066,True,True,Facenet,cosine,True
6067,True,True,Facenet,euclidean,True
6068,False,True,Facenet512,cosine,False
6069,True,True,Facenet512,euclidean,True
6070,False,True,OpenFace,cosine,False
6071,False,True,OpenFace,euclidean,False
6072,False,True,DeepFace,cosine,False
6073,True,True,DeepFace,euclidean,True
6074,True,True,ArcFace,cosine,True
6075,False,True,ArcFace,euclidean,False
6076,True,True,Dlib,cosine,True
6077,True,True,Dlib,euclidean,True
6078,True,True,SFace,cosine,True
6079,True,True,SFace,euclidean,True
6080,False,False,VGG-Face,cosine,True
6081,True,False,VGG-Face,euclidean,False
6082,False,False,Facenet,cosine,True
6083,False,False,Facenet,euclidean,True
6084,False,False,Facenet512,cosine,True
6085,False,False,Facenet512,euclidean,True
6086,False,False,OpenFace,cosine,True
6087,False,False,OpenFace,euclidean,True
6088,False,False,DeepFace,cosine,True
6089,True,False,DeepFace,euclidean,False
6090,False,False,ArcFace,cosine,True
6091,False,False,ArcFace,euclidean,True
6092,False,False,Dlib,cosine,True
6093,False,False,Dlib,euclidean,True
6094,False,False,SFace,cosine,True
6095,False,False,SFace,euclidean,True
6096,False,False,VGG-Face,cosine,True
6097,True,False,VGG-Face,euclidean,False
6098,False,False,Facenet,cosine,True
6099,False,False,Facenet,euclidean,True
6100,False,False,Facenet512,cosine,True
6101,False,False,Facenet512,euclidean,True
6102,False,False,OpenFace,cosine,True
6103,False,False,OpenFace,euclidean,True
6104,True,False,DeepFace,cosine,False
6105,True,False,DeepFace,euclidean,False
6106,False,False,ArcFace,cosine,True
6107,False,False,ArcFace,euclidean,True
6108,False,False,Dlib,cosine,True
6109,False,False,Dlib,euclidean,True
6110,False,False,SFace,cosine,True
6111,False,False,SFace,euclidean,True
6112,False,False,VGG-Face,cosine,True
6113,False,False,VGG-Face,euclidean,True
6114,False,False,Facenet,cosine,True
6115,False,False,Facenet,euclidean,True
6116,False,False,Facenet512,cosine,True
6117,False,False,Facenet512,euclidean,True
6118,False,False,OpenFace,cosine,True
6119,False,False,OpenFace,euclidean,True
6120,False,False,DeepFace,cosine,True
6121,False,False,DeepFace,euclidean,True
6122,False,False,ArcFace,cosine,True
6123,False,False,ArcFace,euclidean,True
6124,False,False,Dlib,cosine,True
6125,False,False,Dlib,euclidean,True
6126,False,False,SFace,cosine,True
6127,False,False,SFace,euclidean,True
6128,False,False,VGG-Face,cosine,True
6129,True,False,VGG-Face,euclidean,False
6130,False,False,Facenet,cosine,True
6131,False,False,Facenet,euclidean,True
6132,False,False,Facenet512,cosine,True
6133,False,False,Facenet512,euclidean,True
6134,False,False,OpenFace,cosine,True
6135,False,False,OpenFace,euclidean,True
6136,False,False,DeepFace,cosine,True
6137,True,False,DeepFace,euclidean,False
6138,False,False,ArcFace,cosine,True
6139,False,False,ArcFace,euclidean,True
6140,False,False,Dlib,cosine,True
6141,False,False,Dlib,euclidean,True
6142,False,False,SFace,cosine,True
6143,False,False,SFace,euclidean,True
6144,True,True,VGG-Face,cosine,True
6145,True,True,VGG-Face,euclidean,True
6146,False,True,Facenet,cosine,False
6147,False,True,Facenet,euclidean,False
6148,False,True,Facenet512,cosine,False
6149,True,True,Facenet512,euclidean,True
6150,False,True,OpenFace,cosine,False
6151,False,True,OpenFace,euclidean,False
6152,False,True,DeepFace,cosine,False
6153,True,True,DeepFace,euclidean,True
6154,True,True,ArcFace,cosine,True
6155,False,True,ArcFace,euclidean,False
6156,True,True,Dlib,cosine,True
6157,True,True,Dlib,euclidean,True
6158,False,True,SFace,cosine,False
6159,False,True,SFace,euclidean,False
6160,True,True,VGG-Face,cosine,True
6161,True,True,VGG-Face,euclidean,True
6162,True,True,Facenet,cosine,True
6163,False,True,Facenet,euclidean,False
6164,True,True,Facenet512,cosine,True
6165,True,True,Facenet512,euclidean,True
6166,False,True,OpenFace,cosine,False
6167,False,True,OpenFace,euclidean,False
6168,False,True,DeepFace,cosine,False
6169,False,True,DeepFace,euclidean,False
6170,True,True,ArcFace,cosine,True
6171,True,True,ArcFace,euclidean,True
6172,True,True,Dlib,cosine,True
6173,True,True,Dlib,euclidean,True
6174,True,True,SFace,cosine,True
6175,True,True,SFace,euclidean,True
6176,False,False,VGG-Face,cosine,True
6177,False,False,VGG-Face,euclidean,True
6178,False,False,Facenet,cosine,True
6179,False,False,Facenet,euclidean,True
6180,False,False,Facenet512,cosine,True
6181,False,False,Facenet512,euclidean,True
6182,False,False,OpenFace,cosine,True
6183,False,False,OpenFace,euclidean,True
6184,False,False,DeepFace,cosine,True
6185,True,False,DeepFace,euclidean,False
6186,False,False,ArcFace,cosine,True
6187,False,False,ArcFace,euclidean,True
6188,False,False,Dlib,cosine,True
6189,False,False,Dlib,euclidean,True
6190,False,False,SFace,cosine,True
6191,False,False,SFace,euclidean,True
6192,False,False,VGG-Face,cosine,True
6193,True,False,VGG-Face,euclidean,False
6194,False,False,Facenet,cosine,True
6195,False,False,Facenet,euclidean,True
6196,False,False,Facenet512,cosine,True
6197,False,False,Facenet512,euclidean,True
6198,False,False,OpenFace,cosine,True
6199,False,False,OpenFace,euclidean,True
6200,False,False,DeepFace,cosine,True
6201,False,False,DeepFace,euclidean,True
6202,False,False,ArcFace,cosine,True
6203,False,False,ArcFace,euclidean,True
6204,False,False,Dlib,cosine,True
6205,False,False,Dlib,euclidean,True
6206,False,False,SFace,cosine,True
6207,True,False,SFace,euclidean,False
6208,True,True,VGG-Face,cosine,True
6209,True,True,VGG-Face,euclidean,True
6210,True,True,Facenet,cosine,True
6211,True,True,Facenet,euclidean,True
6212,False,True,Facenet512,cosine,False
6213,True,True,Facenet512,euclidean,True
6214,False,True,OpenFace,cosine,False
6215,False,True,OpenFace,euclidean,False
6216,False,True,DeepFace,cosine,False
6217,False,True,DeepFace,euclidean,False
6218,True,True,ArcFace,cosine,True
6219,True,True,ArcFace,euclidean,True
6220,True,True,Dlib,cosine,True
6221,True,True,Dlib,euclidean,True
6222,False,True,SFace,cosine,False
6223,True,True,SFace,euclidean,True
6224,True,True,VGG-Face,cosine,True
6225,True,True,VGG-Face,euclidean,True
6226,True,True,Facenet,cosine,True
6227,True,True,Facenet,euclidean,True
6228,False,True,Facenet512,cosine,False
6229,True,True,Facenet512,euclidean,True
6230,False,True,OpenFace,cosine,False
6231,False,True,OpenFace,euclidean,False
6232,False,True,DeepFace,cosine,False
6233,False,True,DeepFace,euclidean,False
6234,True,True,ArcFace,cosine,True
6235,True,True,ArcFace,euclidean,True
6236,True,True,Dlib,cosine,True
6237,True,True,Dlib,euclidean,True
6238,True,True,SFace,cosine,True
6239,True,True,SFace,euclidean,True
6240,True,True,VGG-Face,cosine,True
6241,True,True,VGG-Face,euclidean,True
6242,True,True,Facenet,cosine,True
6243,True,True,Facenet,euclidean,True
6244,False,True,Facenet512,cosine,False
6245,True,True,Facenet512,euclidean,True
6246,False,True,OpenFace,cosine,False
6247,False,True,OpenFace,euclidean,False
6248,False,True,DeepFace,cosine,False
6249,False,True,DeepFace,euclidean,False
6250,True,True,ArcFace,cosine,True
6251,True,True,ArcFace,euclidean,True
6252,True,True,Dlib,cosine,True
6253,True,True,Dlib,euclidean,True
6254,True,True,SFace,cosine,True
6255,False,True,SFace,euclidean,False
6256,True,False,VGG-Face,cosine,False
6257,True,False,VGG-Face,euclidean,False
6258,False,False,Facenet,cosine,True
6259,False,False,Facenet,euclidean,True
6260,False,False,Facenet512,cosine,True
6261,False,False,Facenet512,euclidean,True
6262,False,False,OpenFace,cosine,True
6263,False,False,OpenFace,euclidean,True
6264,False,False,DeepFace,cosine,True
6265,False,False,DeepFace,euclidean,True
6266,False,False,ArcFace,cosine,True
6267,False,False,ArcFace,euclidean,True
6268,False,False,Dlib,cosine,True
6269,False,False,Dlib,euclidean,True
6270,False,False,SFace,cosine,True
6271,False,False,SFace,euclidean,True
6272,False,False,VGG-Face,cosine,True
6273,False,False,VGG-Face,euclidean,True
6274,False,False,Facenet,cosine,True
6275,False,False,Facenet,euclidean,True
6276,False,False,Facenet512,cosine,True
6277,False,False,Facenet512,euclidean,True
6278,False,False,OpenFace,cosine,True
6279,False,False,OpenFace,euclidean,True
6280,False,False,DeepFace,cosine,True
6281,False,False,DeepFace,euclidean,True
6282,False,False,ArcFace,cosine,True
6283,False,False,ArcFace,euclidean,True
6284,False,False,Dlib,cosine,True
6285,False,False,Dlib,euclidean,True
6286,False,False,SFace,cosine,True
6287,False,False,SFace,euclidean,True
6288,True,False,VGG-Face,cosine,False
6289,True,False,VGG-Face,euclidean,False
6290,False,False,Facenet,cosine,True
6291,False,False,Facenet,euclidean,True
6292,False,False,Facenet512,cosine,True
6293,False,False,Facenet512,euclidean,True
6294,False,False,OpenFace,cosine,True
6295,False,False,OpenFace,euclidean,True
6296,False,False,DeepFace,cosine,True
6297,False,False,DeepFace,euclidean,True
6298,False,False,ArcFace,cosine,True
6299,False,False,ArcFace,euclidean,True
6300,False,False,Dlib,cosine,True
6301,False,False,Dlib,euclidean,True
6302,False,False,SFace,cosine,True
6303,False,False,SFace,euclidean,True
6304,True,True,VGG-Face,cosine,True
6305,True,True,VGG-Face,euclidean,True
6306,True,True,Facenet,cosine,True
6307,True,True,Facenet,euclidean,True
6308,True,True,Facenet512,cosine,True
6309,True,True,Facenet512,euclidean,True
6310,False,True,OpenFace,cosine,False
6311,False,True,OpenFace,euclidean,False
6312,False,True,DeepFace,cosine,False
6313,True,True,DeepFace,euclidean,True
6314,False,True,ArcFace,cosine,False
6315,True,True,ArcFace,euclidean,True
6316,False,True,Dlib,cosine,False
6317,True,True,Dlib,euclidean,True
6318,True,True,SFace,cosine,True
6319,True,True,SFace,euclidean,True
6320,True,True,VGG-Face,cosine,True
6321,True,True,VGG-Face,euclidean,True
6322,True,True,Facenet,cosine,True
6323,False,True,Facenet,euclidean,False
6324,False,True,Facenet512,cosine,False
6325,True,True,Facenet512,euclidean,True
6326,False,True,OpenFace,cosine,False
6327,False,True,OpenFace,euclidean,False
6328,True,True,DeepFace,cosine,True
6329,True,True,DeepFace,euclidean,True
6330,True,True,ArcFace,cosine,True
6331,True,True,ArcFace,euclidean,True
6332,False,True,Dlib,cosine,False
6333,True,True,Dlib,euclidean,True
6334,True,True,SFace,cosine,True
6335,True,True,SFace,euclidean,True
6336,True,True,VGG-Face,cosine,True
6337,True,True,VGG-Face,euclidean,True
6338,True,True,Facenet,cosine,True
6339,False,True,Facenet,euclidean,False
6340,True,True,Facenet512,cosine,True
6341,True,True,Facenet512,euclidean,True
6342,False,True,OpenFace,cosine,False
6343,False,True,OpenFace,euclidean,False
6344,False,True,DeepFace,cosine,False
6345,True,True,DeepFace,euclidean,True
6346,True,True,ArcFace,cosine,True
6347,True,True,ArcFace,euclidean,True
6348,True,True,Dlib,cosine,True
6349,True,True,Dlib,euclidean,True
6350,False,True,SFace,cosine,False
6351,True,True,SFace,euclidean,True
6352,True,True,VGG-Face,cosine,True
6353,True,True,VGG-Face,euclidean,True
6354,True,True,Facenet,cosine,True
6355,True,True,Facenet,euclidean,True
6356,True,True,Facenet512,cosine,True
6357,True,True,Facenet512,euclidean,True
6358,False,True,OpenFace,cosine,False
6359,False,True,OpenFace,euclidean,False
6360,False,True,DeepFace,cosine,False
6361,True,True,DeepFace,euclidean,True
6362,True,True,ArcFace,cosine,True
6363,False,True,ArcFace,euclidean,False
6364,True,True,Dlib,cosine,True
6365,True,True,Dlib,euclidean,True
6366,True,True,SFace,cosine,True
6367,True,True,SFace,euclidean,True
6368,True,True,VGG-Face,cosine,True
6369,True,True,VGG-Face,euclidean,True
6370,True,True,Facenet,cosine,True
6371,False,True,Facenet,euclidean,False
6372,True,True,Facenet512,cosine,True
6373,True,True,Facenet512,euclidean,True
6374,False,True,OpenFace,cosine,False
6375,False,True,OpenFace,euclidean,False
6376,False,True,DeepFace,cosine,False
6377,True,True,DeepFace,euclidean,True
6378,False,True,ArcFace,cosine,False
6379,False,True,ArcFace,euclidean,False
6380,False,True,Dlib,cosine,False
6381,True,True,Dlib,euclidean,True
6382,True,True,SFace,cosine,True
6383,True,True,SFace,euclidean,True
6384,True,True,VGG-Face,cosine,True
6385,True,True,VGG-Face,euclidean,True
6386,True,True,Facenet,cosine,True
6387,True,True,Facenet,euclidean,True
6388,True,True,Facenet512,cosine,True
6389,True,True,Facenet512,euclidean,True
6390,False,True,OpenFace,cosine,False
6391,False,True,OpenFace,euclidean,False
6392,True,True,DeepFace,cosine,True
6393,True,True,DeepFace,euclidean,True
6394,True,True,ArcFace,cosine,True
6395,True,True,ArcFace,euclidean,True
6396,True,True,Dlib,cosine,True
6397,True,True,Dlib,euclidean,True
6398,True,True,SFace,cosine,True
6399,True,True,SFace,euclidean,True
6400,False,True,VGG-Face,cosine,False
6401,True,True,VGG-Face,euclidean,True
6402,False,True,Facenet,cosine,False
6403,False,True,Facenet,euclidean,False
6404,False,True,Facenet512,cosine,False
6405,False,True,Facenet512,euclidean,False
6406,False,True,OpenFace,cosine,False
6407,False,True,OpenFace,euclidean,False
6408,False,True,DeepFace,cosine,False
6409,False,True,DeepFace,euclidean,False
6410,False,True,ArcFace,cosine,False
6411,False,True,ArcFace,euclidean,False
6412,False,True,Dlib,cosine,False
6413,True,True,Dlib,euclidean,True
6414,False,True,SFace,cosine,False
6415,False,True,SFace,euclidean,False
6416,True,True,VGG-Face,cosine,True
6417,True,True,VGG-Face,euclidean,True
6418,True,True,Facenet,cosine,True
6419,True,True,Facenet,euclidean,True
6420,False,True,Facenet512,cosine,False
6421,True,True,Facenet512,euclidean,True
6422,False,True,OpenFace,cosine,False
6423,False,True,OpenFace,euclidean,False
6424,False,True,DeepFace,cosine,False
6425,True,True,DeepFace,euclidean,True
6426,False,True,ArcFace,cosine,False
6427,False,True,ArcFace,euclidean,False
6428,False,True,Dlib,cosine,False
6429,True,True,Dlib,euclidean,True
6430,True,True,SFace,cosine,True
6431,True,True,SFace,euclidean,True
6432,True,True,VGG-Face,cosine,True
6433,True,True,VGG-Face,euclidean,True
6434,True,True,Facenet,cosine,True
6435,False,True,Facenet,euclidean,False
6436,True,True,Facenet512,cosine,True
6437,True,True,Facenet512,euclidean,True
6438,False,True,OpenFace,cosine,False
6439,False,True,OpenFace,euclidean,False
6440,False,True,DeepFace,cosine,False
6441,True,True,DeepFace,euclidean,True
6442,True,True,ArcFace,cosine,True
6443,True,True,ArcFace,euclidean,True
6444,True,True,Dlib,cosine,True
6445,True,True,Dlib,euclidean,True
6446,False,True,SFace,cosine,False
6447,True,True,SFace,euclidean,True
6448,True,True,VGG-Face,cosine,True
6449,True,True,VGG-Face,euclidean,True
6450,True,True,Facenet,cosine,True
6451,False,True,Facenet,euclidean,False
6452,True,True,Facenet512,cosine,True
6453,True,True,Facenet512,euclidean,True
6454,False,True,OpenFace,cosine,False
6455,False,True,OpenFace,euclidean,False
6456,False,True,DeepFace,cosine,False
6457,False,True,DeepFace,euclidean,False
6458,True,True,ArcFace,cosine,True
6459,True,True,ArcFace,euclidean,True
6460,False,True,Dlib,cosine,False
6461,True,True,Dlib,euclidean,True
6462,False,True,SFace,cosine,False
6463,False,True,SFace,euclidean,False
6464,True,True,VGG-Face,cosine,True
6465,True,True,VGG-Face,euclidean,True
6466,True,True,Facenet,cosine,True
6467,False,True,Facenet,euclidean,False
6468,False,True,Facenet512,cosine,False
6469,True,True,Facenet512,euclidean,True
6470,False,True,OpenFace,cosine,False
6471,False,True,OpenFace,euclidean,False
6472,False,True,DeepFace,cosine,False
6473,False,True,DeepFace,euclidean,False
6474,False,True,ArcFace,cosine,False
6475,False,True,ArcFace,euclidean,False
6476,True,True,Dlib,cosine,True
6477,True,True,Dlib,euclidean,True
