,computed_result,actual_result,model,metric,time,model_correct
6202,False,False,ArcFace,cosine,0.27,True
6203,False,False,ArcFace,euclidean,0.26,True
6204,False,False,Dlib,cosine,0.13,True
6205,False,False,Dlib,euclidean,0.24,True
6206,False,False,SFace,cosine,0.13,True
6207,False,False,SFace,euclidean,0.08,True
6208,True,True,VGG-Face,cosine,0.49,True
6209,True,True,VGG-Face,euclidean,0.49,True
6210,True,True,Facenet,cosine,0.19,True
6211,True,True,Facenet,euclidean,0.19,True
6212,False,True,Facenet512,cosine,0.19,False
6213,True,True,Facenet512,euclidean,0.19,True
6214,False,True,OpenFace,cosine,0.14,False
6215,False,True,OpenFace,euclidean,0.19,False
6216,False,True,DeepFace,cosine,0.28,False
6217,False,True,DeepFace,euclidean,0.33,False
6218,True,True,ArcFace,cosine,0.45,True
6219,True,True,ArcFace,euclidean,0.49,True
6220,True,True,Dlib,cosine,0.45,True
6221,True,True,Dlib,euclidean,0.3,True
6222,False,True,SFace,cosine,0.15,False
6223,True,True,SFace,euclidean,0.1,True
6224,True,True,VGG-Face,cosine,0.76,True
6225,True,True,VGG-Face,euclidean,0.55,True
6226,True,True,Facenet,cosine,0.18,True
6227,True,True,Facenet,euclidean,0.18,True
6228,False,True,Facenet512,cosine,0.2,False
6229,True,True,Facenet512,euclidean,0.18,True
6230,False,True,OpenFace,cosine,0.15,False
6231,False,True,OpenFace,euclidean,0.13,False
6232,False,True,DeepFace,cosine,0.22,False
6233,False,True,DeepFace,euclidean,0.21,False
6234,True,True,ArcFace,cosine,0.25,True
6235,True,True,ArcFace,euclidean,0.24,True
6236,True,True,Dlib,cosine,0.12,True
6237,True,True,Dlib,euclidean,0.23,True
6238,True,True,SFace,cosine,0.12,True
6239,True,True,SFace,euclidean,0.11,True
6240,True,True,VGG-Face,cosine,0.61,True
6241,True,True,VGG-Face,euclidean,0.53,True
6242,True,True,Facenet,cosine,0.18,True
6243,True,True,Facenet,euclidean,0.18,True
6244,False,True,Facenet512,cosine,0.19,False
6245,True,True,Facenet512,euclidean,0.2,True
6246,False,True,OpenFace,cosine,0.15,False
6247,False,True,OpenFace,euclidean,0.15,False
6248,False,True,DeepFace,cosine,0.22,False
6249,False,True,DeepFace,euclidean,0.22,False
6250,True,True,ArcFace,cosine,0.28,True
6251,True,True,ArcFace,euclidean,0.34,True
6252,True,True,Dlib,cosine,0.14,True
6253,True,True,Dlib,euclidean,0.21,True
6254,True,True,SFace,cosine,0.12,True
6255,False,True,SFace,euclidean,0.08,False
6256,True,False,VGG-Face,cosine,1.11,False
6257,True,False,VGG-Face,euclidean,1.54,False
6258,False,False,Facenet,cosine,0.49,True
6259,False,False,Facenet,euclidean,0.34,True
6260,False,False,Facenet512,cosine,0.35,True
6261,False,False,Facenet512,euclidean,0.35,True
6262,False,False,OpenFace,cosine,0.25,True
6263,False,False,OpenFace,euclidean,0.25,True
6264,False,False,DeepFace,cosine,0.41,True
6265,True,False,DeepFace,euclidean,0.4,False
6266,False,False,ArcFace,cosine,0.7,True
6267,False,False,ArcFace,euclidean,0.63,True
6268,False,False,Dlib,cosine,0.82,True
6269,False,False,Dlib,euclidean,0.77,True
6270,False,False,SFace,cosine,0.17,True
6271,False,False,SFace,euclidean,0.12,True
6272,False,False,VGG-Face,cosine,0.83,True
6273,True,False,VGG-Face,euclidean,0.62,False
6274,False,False,Facenet,cosine,0.22,True
6275,False,False,Facenet,euclidean,0.26,True
6276,False,False,Facenet512,cosine,0.25,True
6277,False,False,Facenet512,euclidean,0.25,True
6278,False,False,OpenFace,cosine,0.17,True
6279,False,False,OpenFace,euclidean,0.17,True
6280,False,False,DeepFace,cosine,0.26,True
6281,False,False,DeepFace,euclidean,0.3,True
6282,False,False,ArcFace,cosine,0.3,True
6283,False,False,ArcFace,euclidean,0.29,True
6284,False,False,Dlib,cosine,0.15,True
6285,False,False,Dlib,euclidean,0.28,True
6286,False,False,SFace,cosine,0.12,True
6287,False,False,SFace,euclidean,0.09,True
6288,True,False,VGG-Face,cosine,0.63,False
6289,True,False,VGG-Face,euclidean,0.68,False
6290,False,False,Facenet,cosine,0.3,True
6291,False,False,Facenet,euclidean,0.32,True
6292,False,False,Facenet512,cosine,0.21,True
6293,False,False,Facenet512,euclidean,0.26,True
6294,False,False,OpenFace,cosine,0.19,True
6295,False,False,OpenFace,euclidean,0.24,True
6296,False,False,DeepFace,cosine,0.26,True
6297,True,False,DeepFace,euclidean,0.31,False
6298,False,False,ArcFace,cosine,0.26,True
6299,False,False,ArcFace,euclidean,0.27,True
6300,False,False,Dlib,cosine,0.13,True
6301,False,False,Dlib,euclidean,0.34,True
6302,False,False,SFace,cosine,0.15,True
6303,False,False,SFace,euclidean,0.09,True
6304,True,True,VGG-Face,cosine,0.95,True
6305,True,True,VGG-Face,euclidean,1.52,True
6306,True,True,Facenet,cosine,0.45,True
6307,True,True,Facenet,euclidean,0.4,True
6308,True,True,Facenet512,cosine,0.5,True
6309,True,True,Facenet512,euclidean,0.69,True
6310,False,True,OpenFace,cosine,0.48,False
6311,False,True,OpenFace,euclidean,0.35,False
6312,False,True,DeepFace,cosine,0.59,False
6313,True,True,DeepFace,euclidean,0.51,True
6314,False,True,ArcFace,cosine,0.48,False
6315,True,True,ArcFace,euclidean,0.62,True
6316,False,True,Dlib,cosine,0.47,False
6317,True,True,Dlib,euclidean,0.34,True
6318,True,True,SFace,cosine,0.17,True
6319,True,True,SFace,euclidean,0.19,True
6320,True,True,VGG-Face,cosine,0.73,True
6321,True,True,VGG-Face,euclidean,0.8,True
6322,True,True,Facenet,cosine,0.29,True
6323,False,True,Facenet,euclidean,0.33,False
6324,False,True,Facenet512,cosine,0.33,False
6325,True,True,Facenet512,euclidean,0.33,True
6326,False,True,OpenFace,cosine,0.18,False
6327,False,True,OpenFace,euclidean,0.17,False
6328,True,True,DeepFace,cosine,0.29,True
6329,True,True,DeepFace,euclidean,0.33,True
6330,True,True,ArcFace,cosine,0.24,True
6331,True,True,ArcFace,euclidean,0.29,True
6332,False,True,Dlib,cosine,0.16,False
6333,True,True,Dlib,euclidean,0.25,True
6334,True,True,SFace,cosine,0.15,True
6335,True,True,SFace,euclidean,0.09,True
6336,True,True,VGG-Face,cosine,0.78,True
6337,True,True,VGG-Face,euclidean,0.64,True
6338,True,True,Facenet,cosine,0.21,True
6339,False,True,Facenet,euclidean,0.28,False
6340,True,True,Facenet512,cosine,0.23,True
6341,True,True,Facenet512,euclidean,0.21,True
6342,False,True,OpenFace,cosine,0.15,False
6343,False,True,OpenFace,euclidean,0.14,False
6344,False,True,DeepFace,cosine,0.23,False
6345,True,True,DeepFace,euclidean,0.22,True
6346,True,True,ArcFace,cosine,0.23,True
6347,True,True,ArcFace,euclidean,0.25,True
6348,True,True,Dlib,cosine,0.1,True
6349,True,True,Dlib,euclidean,0.16,True
6350,False,True,SFace,cosine,0.11,False
6351,True,True,SFace,euclidean,0.08,True
6352,True,True,VGG-Face,cosine,0.51,True
6353,True,True,VGG-Face,euclidean,0.58,True
6354,True,True,Facenet,cosine,0.27,True
6355,True,True,Facenet,euclidean,0.3,True
6356,True,True,Facenet512,cosine,0.32,True
6357,True,True,Facenet512,euclidean,0.21,True
6358,False,True,OpenFace,cosine,0.14,False
6359,False,True,OpenFace,euclidean,0.15,False
6360,False,True,DeepFace,cosine,0.24,False
6361,True,True,DeepFace,euclidean,0.31,True
6362,True,True,ArcFace,cosine,0.31,True
6363,False,True,ArcFace,euclidean,0.34,False
6364,True,True,Dlib,cosine,0.25,True
6365,True,True,Dlib,euclidean,0.37,True
6366,True,True,SFace,cosine,0.15,True
6367,True,True,SFace,euclidean,0.12,True
6368,True,True,VGG-Face,cosine,0.71,True
6369,True,True,VGG-Face,euclidean,0.76,True
6370,True,True,Facenet,cosine,0.29,True
6371,False,True,Facenet,euclidean,0.33,False
6372,True,True,Facenet512,cosine,0.23,True
6373,True,True,Facenet512,euclidean,0.24,True
6374,False,True,OpenFace,cosine,0.17,False
6375,False,True,OpenFace,euclidean,0.25,False
6376,False,True,DeepFace,cosine,0.23,False
6377,True,True,DeepFace,euclidean,0.21,True
6378,False,True,ArcFace,cosine,0.25,False
6379,False,True,ArcFace,euclidean,0.47,False
6380,False,True,Dlib,cosine,0.15,False
6381,True,True,Dlib,euclidean,0.68,True
6382,True,True,SFace,cosine,0.14,True
6383,True,True,SFace,euclidean,0.09,True
6384,True,True,VGG-Face,cosine,0.74,True
6385,True,True,VGG-Face,euclidean,0.54,True
6386,True,True,Facenet,cosine,0.2,True
6387,True,True,Facenet,euclidean,0.18,True
6388,True,True,Facenet512,cosine,0.19,True
6389,True,True,Facenet512,euclidean,0.18,True
6390,False,True,OpenFace,cosine,0.14,False
6391,False,True,OpenFace,euclidean,0.2,False
6392,True,True,DeepFace,cosine,0.37,True
6393,True,True,DeepFace,euclidean,0.36,True
6394,True,True,ArcFace,cosine,0.43,True
6395,True,True,ArcFace,euclidean,0.34,True
6396,True,True,Dlib,cosine,0.13,True
6397,True,True,Dlib,euclidean,0.17,True
6398,True,True,SFace,cosine,0.14,True
6399,True,True,SFace,euclidean,0.1,True
6400,False,True,VGG-Face,cosine,0.74,False
6401,True,True,VGG-Face,euclidean,0.82,True
6402,False,True,Facenet,cosine,0.38,False
6403,False,True,Facenet,euclidean,0.3,False
6404,False,True,Facenet512,cosine,0.31,False
6405,False,True,Facenet512,euclidean,0.39,False
6406,False,True,OpenFace,cosine,0.31,False
6407,False,True,OpenFace,euclidean,0.28,False
6408,False,True,DeepFace,cosine,0.28,False
6409,False,True,DeepFace,euclidean,0.21,False
6410,False,True,ArcFace,cosine,0.27,False
6411,False,True,ArcFace,euclidean,0.38,False
6412,False,True,Dlib,cosine,0.26,False
6413,True,True,Dlib,euclidean,0.46,True
6414,False,True,SFace,cosine,0.15,False
6415,False,True,SFace,euclidean,0.12,False
6416,True,True,VGG-Face,cosine,0.7,True
6417,True,True,VGG-Face,euclidean,0.56,True
6418,True,True,Facenet,cosine,0.24,True
6419,True,True,Facenet,euclidean,0.18,True
6420,False,True,Facenet512,cosine,0.18,False
6421,True,True,Facenet512,euclidean,0.17,True
6422,False,True,OpenFace,cosine,0.14,False
6423,False,True,OpenFace,euclidean,0.14,False
6424,False,True,DeepFace,cosine,0.21,False
6425,True,True,DeepFace,euclidean,0.2,True
6426,False,True,ArcFace,cosine,0.23,False
6427,False,True,ArcFace,euclidean,0.24,False
6428,False,True,Dlib,cosine,0.12,False
6429,True,True,Dlib,euclidean,0.46,True
6430,True,True,SFace,cosine,0.16,True
6431,True,True,SFace,euclidean,0.09,True
6432,True,True,VGG-Face,cosine,0.75,True
6433,True,True,VGG-Face,euclidean,0.56,True
6434,True,True,Facenet,cosine,0.19,True
6435,False,True,Facenet,euclidean,0.2,False
6436,True,True,Facenet512,cosine,0.2,True
6437,True,True,Facenet512,euclidean,0.2,True
6438,False,True,OpenFace,cosine,0.15,False
6439,False,True,OpenFace,euclidean,0.17,False
6440,False,True,DeepFace,cosine,0.24,False
6441,True,True,DeepFace,euclidean,0.22,True
6442,True,True,ArcFace,cosine,0.28,True
6443,True,True,ArcFace,euclidean,0.27,True
6444,True,True,Dlib,cosine,0.14,True
6445,True,True,Dlib,euclidean,0.18,True
6446,False,True,SFace,cosine,0.12,False
6447,True,True,SFace,euclidean,0.08,True
6448,True,True,VGG-Face,cosine,0.56,True
6449,True,True,VGG-Face,euclidean,0.82,True
6450,True,True,Facenet,cosine,0.3,True
6451,False,True,Facenet,euclidean,0.21,False
6452,True,True,Facenet512,cosine,0.18,True
6453,True,True,Facenet512,euclidean,0.2,True
6454,False,True,OpenFace,cosine,0.2,False
6455,False,True,OpenFace,euclidean,0.22,False
6456,False,True,DeepFace,cosine,0.25,False
6457,False,True,DeepFace,euclidean,0.21,False
6458,True,True,ArcFace,cosine,0.25,True
6459,True,True,ArcFace,euclidean,0.26,True
6460,False,True,Dlib,cosine,0.12,False
6461,True,True,Dlib,euclidean,0.15,True
6462,False,True,SFace,cosine,0.11,False
6463,False,True,SFace,euclidean,0.07,False
6464,True,True,VGG-Face,cosine,0.48,True
6465,True,True,VGG-Face,euclidean,0.48,True
6466,True,True,Facenet,cosine,0.19,True
6467,False,True,Facenet,euclidean,0.19,False
6468,False,True,Facenet512,cosine,0.23,False
6469,True,True,Facenet512,euclidean,0.29,True
6470,False,True,OpenFace,cosine,0.18,False
6471,False,True,OpenFace,euclidean,0.15,False
6472,False,True,DeepFace,cosine,0.22,False
6473,False,True,DeepFace,euclidean,0.22,False
6474,False,True,ArcFace,cosine,0.24,False
6475,False,True,ArcFace,euclidean,0.29,False
6476,True,True,Dlib,cosine,0.3,True
6477,True,True,Dlib,euclidean,0.24,True
6478,True,True,SFace,cosine,0.15,True
6479,True,True,SFace,euclidean,0.1,True
6480,True,True,VGG-Face,cosine,0.93,True
6481,True,True,VGG-Face,euclidean,0.83,True
6482,True,True,Facenet,cosine,0.33,True
6483,False,True,Facenet,euclidean,0.33,False
6484,False,True,Facenet512,cosine,0.23,False
6485,False,True,Facenet512,euclidean,0.19,False
6486,False,True,OpenFace,cosine,0.15,False
6487,False,True,OpenFace,euclidean,0.14,False
6488,False,True,DeepFace,cosine,0.32,False
6489,True,True,DeepFace,euclidean,0.3,True
6490,False,True,ArcFace,cosine,0.32,False
6491,False,True,ArcFace,euclidean,0.31,False
6492,False,True,Dlib,cosine,0.28,False
6493,True,True,Dlib,euclidean,0.31,True
6494,True,True,SFace,cosine,0.15,True
6495,True,True,SFace,euclidean,0.11,True
6496,True,True,VGG-Face,cosine,0.88,True
6497,True,True,VGG-Face,euclidean,0.74,True
6498,True,True,Facenet,cosine,0.21,True
6499,True,True,Facenet,euclidean,0.19,True
6500,True,True,Facenet512,cosine,0.18,True
6501,True,True,Facenet512,euclidean,0.2,True
6502,False,True,OpenFace,cosine,0.18,False
6503,False,True,OpenFace,euclidean,0.16,False
6504,True,True,DeepFace,cosine,0.21,True
6505,True,True,DeepFace,euclidean,0.22,True
6506,True,True,ArcFace,cosine,0.31,True
6507,True,True,ArcFace,euclidean,0.31,True
6508,True,True,Dlib,cosine,0.29,True
6509,True,True,Dlib,euclidean,0.23,True
6510,False,True,SFace,cosine,0.13,False
6511,True,True,SFace,euclidean,0.09,True
6512,True,True,VGG-Face,cosine,1.35,True
6513,True,True,VGG-Face,euclidean,1.34,True
6514,True,True,Facenet,cosine,0.65,True
6515,True,True,Facenet,euclidean,0.46,True
6516,True,True,Facenet512,cosine,0.43,True
6517,True,True,Facenet512,euclidean,0.5,True
6518,False,True,OpenFace,cosine,0.26,False
6519,False,True,OpenFace,euclidean,0.25,False
6520,True,True,DeepFace,cosine,0.41,True
6521,True,True,DeepFace,euclidean,0.41,True
6522,True,True,ArcFace,cosine,0.53,True
6523,True,True,ArcFace,euclidean,0.82,True
6524,True,True,Dlib,cosine,0.85,True
6525,True,True,Dlib,euclidean,0.47,True
6526,True,True,SFace,cosine,0.16,True
6527,True,True,SFace,euclidean,0.1,True
6528,True,True,VGG-Face,cosine,1.31,True
6529,True,True,VGG-Face,euclidean,1.07,True
6530,False,True,Facenet,cosine,0.63,False
6531,False,True,Facenet,euclidean,0.65,False
6532,False,True,Facenet512,cosine,0.42,False
6533,False,True,Facenet512,euclidean,0.4,False
6534,False,True,OpenFace,cosine,0.34,False
6535,False,True,OpenFace,euclidean,0.32,False
6536,False,True,DeepFace,cosine,0.42,False
6537,True,True,DeepFace,euclidean,0.41,True
6538,False,True,ArcFace,cosine,0.46,False
6539,False,True,ArcFace,euclidean,0.53,False
6540,False,True,Dlib,cosine,0.66,False
6541,True,True,Dlib,euclidean,0.65,True
6542,False,True,SFace,cosine,0.22,False
6543,True,True,SFace,euclidean,0.19,True
6544,True,True,VGG-Face,cosine,0.55,True
6545,True,True,VGG-Face,euclidean,0.64,True
6546,True,True,Facenet,cosine,0.19,True
6547,True,True,Facenet,euclidean,0.18,True
6548,False,True,Facenet512,cosine,0.18,False
6549,True,True,Facenet512,euclidean,0.17,True
6550,False,True,OpenFace,cosine,0.14,False
6551,False,True,OpenFace,euclidean,0.14,False
6552,False,True,DeepFace,cosine,0.23,False
6553,False,True,DeepFace,euclidean,0.23,False
6554,True,True,ArcFace,cosine,0.27,True
6555,True,True,ArcFace,euclidean,0.27,True
6556,True,True,Dlib,cosine,0.15,True
6557,True,True,Dlib,euclidean,0.19,True
6558,False,True,SFace,cosine,0.13,False
6559,False,True,SFace,euclidean,0.1,False
6560,True,True,VGG-Face,cosine,0.67,True
6561,True,True,VGG-Face,euclidean,0.88,True
6562,False,True,Facenet,cosine,0.25,False
6563,False,True,Facenet,euclidean,0.25,False
6564,False,True,Facenet512,cosine,0.3,False
6565,False,True,Facenet512,euclidean,0.39,False
6566,False,True,OpenFace,cosine,0.22,False
6567,False,True,OpenFace,euclidean,0.24,False
6568,False,True,DeepFace,cosine,0.3,False
6569,False,True,DeepFace,euclidean,0.31,False
6570,True,True,ArcFace,cosine,0.41,True
6571,True,True,ArcFace,euclidean,0.4,True
6572,True,True,Dlib,cosine,0.15,True
6573,True,True,Dlib,euclidean,0.16,True
6574,True,True,SFace,cosine,0.13,True
6575,True,True,SFace,euclidean,0.09,True
6576,True,True,VGG-Face,cosine,0.79,True
6577,True,True,VGG-Face,euclidean,0.61,True
6578,True,True,Facenet,cosine,0.2,True
6579,False,True,Facenet,euclidean,0.24,False
6580,True,True,Facenet512,cosine,0.19,True
6581,True,True,Facenet512,euclidean,0.25,True
6582,False,True,OpenFace,cosine,0.19,False
6583,False,True,OpenFace,euclidean,0.17,False
6584,False,True,DeepFace,cosine,0.22,False
6585,True,True,DeepFace,euclidean,0.22,True
6586,True,True,ArcFace,cosine,0.48,True
6587,True,True,ArcFace,euclidean,0.61,True
6588,False,True,Dlib,cosine,0.42,False
6589,True,True,Dlib,euclidean,0.47,True
6590,False,True,SFace,cosine,0.18,False
6591,True,True,SFace,euclidean,0.14,True
6592,True,True,VGG-Face,cosine,0.88,True
6593,True,True,VGG-Face,euclidean,0.58,True
6594,True,True,Facenet,cosine,0.17,True
6595,False,True,Facenet,euclidean,0.17,False
6596,True,True,Facenet512,cosine,0.2,True
6597,True,True,Facenet512,euclidean,0.25,True
6598,False,True,OpenFace,cosine,0.19,False
6599,False,True,OpenFace,euclidean,0.22,False
6600,False,True,DeepFace,cosine,0.32,False
6601,True,True,DeepFace,euclidean,0.23,True
6602,True,True,ArcFace,cosine,0.34,True
6603,True,True,ArcFace,euclidean,0.44,True
6604,True,True,Dlib,cosine,0.35,True
6605,True,True,Dlib,euclidean,0.44,True
6606,False,True,SFace,cosine,0.14,False
6607,True,True,SFace,euclidean,0.13,True
6608,True,True,VGG-Face,cosine,0.72,True
6609,True,True,VGG-Face,euclidean,0.82,True
6610,True,True,Facenet,cosine,0.25,True
6611,True,True,Facenet,euclidean,0.4,True
6612,True,True,Facenet512,cosine,0.2,True
6613,True,True,Facenet512,euclidean,0.2,True
6614,False,True,OpenFace,cosine,0.14,False
6615,False,True,OpenFace,euclidean,0.15,False
6616,True,True,DeepFace,cosine,0.24,True
6617,True,True,DeepFace,euclidean,0.24,True
6618,True,True,ArcFace,cosine,0.31,True
6619,True,True,ArcFace,euclidean,0.32,True
6620,True,True,Dlib,cosine,0.16,True
6621,True,True,Dlib,euclidean,0.17,True
6622,True,True,SFace,cosine,0.12,True
6623,True,True,SFace,euclidean,0.09,True
6624,True,True,VGG-Face,cosine,0.59,True
6625,True,True,VGG-Face,euclidean,0.5,True
6626,True,True,Facenet,cosine,0.21,True
6627,True,True,Facenet,euclidean,0.25,True
6628,True,True,Facenet512,cosine,0.29,True
6629,True,True,Facenet512,euclidean,0.29,True
6630,False,True,OpenFace,cosine,0.19,False
6631,False,True,OpenFace,euclidean,0.2,False
6632,False,True,DeepFace,cosine,0.31,False
6633,True,True,DeepFace,euclidean,0.32,True
6634,False,True,ArcFace,cosine,0.49,False
6635,True,True,ArcFace,euclidean,0.41,True
6636,False,True,Dlib,cosine,0.13,False
6637,True,True,Dlib,euclidean,0.23,True
6638,False,True,SFace,cosine,0.15,False
6639,True,True,SFace,euclidean,0.13,True
6640,True,True,VGG-Face,cosine,0.62,True
6641,True,True,VGG-Face,euclidean,0.77,True
6642,True,True,Facenet,cosine,0.3,True
6643,False,True,Facenet,euclidean,0.19,False
6644,True,True,Facenet512,cosine,0.19,True
6645,True,True,Facenet512,euclidean,0.28,True
6646,False,True,OpenFace,cosine,0.24,False
6647,False,True,OpenFace,euclidean,0.24,False
6648,False,True,DeepFace,cosine,0.35,False
6649,True,True,DeepFace,euclidean,0.32,True
6650,True,True,ArcFace,cosine,0.56,True
6651,False,True,ArcFace,euclidean,0.52,False
6652,True,True,Dlib,cosine,0.16,True
